event_id,video_id,interaction_id,fusion_id,signature_id,start_frame,end_frame,duration_seconds,person_track_id,vehicle_track_id,location,decision,signature_score,confidence,matched_signature_name,behaviour_patterns,detected_actions,thumbnail_path,video_clip_path
EVT-SIG-9FFF03A9,1.mp4,INT-0002,FUSED-INT-0002,SIG-9FFF03A9,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-9FFF03A9.jpg,outputs/forensic_clips/event_EVT-SIG-9FFF03A9.avi
EVT-SIG-0E302704,1.mp4,INT-0001,FUSED-INT-0001,SIG-0E302704,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0E302704.jpg,outputs/forensic_clips/event_EVT-SIG-0E302704.avi
EVT-SIG-3EFDC280,1.mp4,INT-0002,FUSED-INT-0002,SIG-3EFDC280,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-3EFDC280.jpg,outputs/forensic_clips/event_EVT-SIG-3EFDC280.avi
EVT-SIG-7ACC535B,1.mp4,INT-0001,FUSED-INT-0001,SIG-7ACC535B,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-7ACC535B.jpg,outputs/forensic_clips/event_EVT-SIG-7ACC535B.avi
EVT-SIG-F1F22F14,1.mp4,INT-0002,FUSED-INT-0002,SIG-F1F22F14,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F1F22F14.jpg,outputs/forensic_clips/event_EVT-SIG-F1F22F14.avi
EVT-SIG-1E25E417,1.mp4,INT-0001,FUSED-INT-0001,SIG-1E25E417,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-1E25E417.jpg,outputs/forensic_clips/event_EVT-SIG-1E25E417.avi
EVT-SIG-351B1763,1.mp4,INT-0002,FUSED-INT-0002,SIG-351B1763,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-351B1763.jpg,outputs/forensic_clips/event_EVT-SIG-351B1763.avi
EVT-SIG-9EC664D9,1.mp4,INT-0001,FUSED-INT-0001,SIG-9EC664D9,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-9EC664D9.jpg,outputs/forensic_clips/event_EVT-SIG-9EC664D9.avi
EVT-SIG-EDD65DD6,1.mp4,INT-0002,FUSED-INT-0002,SIG-EDD65DD6,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-EDD65DD6.jpg,outputs/forensic_clips/event_EVT-SIG-EDD65DD6.avi
EVT-SIG-04C10271,1.mp4,INT-0001,FUSED-INT-0001,SIG-04C10271,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-04C10271.jpg,outputs/forensic_clips/event_EVT-SIG-04C10271.avi
EVT-SIG-CDD9B8A0,1.mp4,INT-0002,FUSED-INT-0002,SIG-CDD9B8A0,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-CDD9B8A0.jpg,outputs/forensic_clips/event_EVT-SIG-CDD9B8A0.avi
EVT-SIG-044A861F,1.mp4,INT-0001,FUSED-INT-0001,SIG-044A861F,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-044A861F.jpg,outputs/forensic_clips/event_EVT-SIG-044A861F.avi
EVT-SIG-1BA86AE5,1.mp4,INT-0002,FUSED-INT-0002,SIG-1BA86AE5,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-1BA86AE5.jpg,outputs/forensic_clips/event_EVT-SIG-1BA86AE5.avi
EVT-SIG-ADFCCD76,1.mp4,INT-0001,FUSED-INT-0001,SIG-ADFCCD76,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-ADFCCD76.jpg,outputs/forensic_clips/event_EVT-SIG-ADFCCD76.avi
EVT-SIG-D4CC76B7,1.mp4,INT-0002,FUSED-INT-0002,SIG-D4CC76B7,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-D4CC76B7.jpg,outputs/forensic_clips/event_EVT-SIG-D4CC76B7.avi
EVT-SIG-7A0C03E1,1.mp4,INT-0001,FUSED-INT-0001,SIG-7A0C03E1,44,44,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-7A0C03E1.jpg,outputs/forensic_clips/event_EVT-SIG-7A0C03E1.avi
EVT-SIG-55DE1748,1.mp4,INT-0002,FUSED-INT-0002,SIG-55DE1748,311,311,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-55DE1748.jpg,outputs/forensic_clips/event_EVT-SIG-55DE1748.avi
EVT-SIG-FD936F0B,1.mp4,INT-0001,FUSED-INT-0001,SIG-FD936F0B,44,44,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-FD936F0B.jpg,outputs/forensic_clips/event_EVT-SIG-FD936F0B.avi
EVT-SIG-355AC0B1,1.mp4,INT-0002,FUSED-INT-0002,SIG-355AC0B1,311,311,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-355AC0B1.jpg,outputs/forensic_clips/event_EVT-SIG-355AC0B1.avi
EVT-SIG-ABAC3097,1.mp4,INT-0001,FUSED-INT-0001,SIG-ABAC3097,44,44,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-ABAC3097.jpg,outputs/forensic_clips/event_EVT-SIG-ABAC3097.avi
EVT-SIG-DF784F68,1.mp4,INT-0002,FUSED-INT-0002,SIG-DF784F68,311,311,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-DF784F68.jpg,outputs/forensic_clips/event_EVT-SIG-DF784F68.avi
EVT-SIG-10DEAE26,1.mp4,INT-0001,FUSED-INT-0001,SIG-10DEAE26,44,44,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-10DEAE26.jpg,outputs/forensic_clips/event_EVT-SIG-10DEAE26.avi
EVT-SIG-C0F67741,1.mp4,INT-0002,FUSED-INT-0002,SIG-C0F67741,311,311,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-C0F67741.jpg,outputs/forensic_clips/event_EVT-SIG-C0F67741.avi
EVT-SIG-9E1539FF,1.mp4,INT-0001,FUSED-INT-0001,SIG-9E1539FF,44,44,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-9E1539FF.jpg,outputs/forensic_clips/event_EVT-SIG-9E1539FF.avi
EVT-SIG-B0948BB2,1.mp4,INT-0002,FUSED-INT-0002,SIG-B0948BB2,311,311,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-B0948BB2.jpg,outputs/forensic_clips/event_EVT-SIG-B0948BB2.avi
EVT-SIG-41F9D642,1.mp4,INT-0001,FUSED-INT-0001,SIG-41F9D642,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-41F9D642.jpg,outputs/forensic_clips/event_EVT-SIG-41F9D642.avi
EVT-SIG-32E2D71B,1.mp4,INT-0002,FUSED-INT-0002,SIG-32E2D71B,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-32E2D71B.jpg,outputs/forensic_clips/event_EVT-SIG-32E2D71B.avi
EVT-SIG-61443403,1.mp4,INT-0001,FUSED-INT-0001,SIG-61443403,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-61443403.jpg,outputs/forensic_clips/event_EVT-SIG-61443403.avi
EVT-SIG-1B6E19B6,1.mp4,INT-0002,FUSED-INT-0002,SIG-1B6E19B6,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-1B6E19B6.jpg,outputs/forensic_clips/event_EVT-SIG-1B6E19B6.avi
EVT-SIG-134B1986,1.mp4,INT-0001,FUSED-INT-0001,SIG-134B1986,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-134B1986.jpg,outputs/forensic_clips/event_EVT-SIG-134B1986.avi
EVT-SIG-90601498,1.mp4,INT-0002,FUSED-INT-0002,SIG-90601498,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-90601498.jpg,outputs/forensic_clips/event_EVT-SIG-90601498.avi
EVT-SIG-F6F5DDC8,1.mp4,INT-0001,FUSED-INT-0001,SIG-F6F5DDC8,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F6F5DDC8.jpg,outputs/forensic_clips/event_EVT-SIG-F6F5DDC8.avi
EVT-SIG-FCEA8666,1.mp4,INT-0002,FUSED-INT-0002,SIG-FCEA8666,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-FCEA8666.jpg,outputs/forensic_clips/event_EVT-SIG-FCEA8666.avi
EVT-SIG-94B52717,1.mp4,INT-0001,FUSED-INT-0001,SIG-94B52717,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-94B52717.jpg,outputs/forensic_clips/event_EVT-SIG-94B52717.avi
EVT-SIG-9CC743DF,1.mp4,INT-0002,FUSED-INT-0002,SIG-9CC743DF,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-9CC743DF.jpg,outputs/forensic_clips/event_EVT-SIG-9CC743DF.avi
EVT-SIG-BB968267,1.mp4,INT-0001,FUSED-INT-0001,SIG-BB968267,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-BB968267.jpg,outputs/forensic_clips/event_EVT-SIG-BB968267.avi
EVT-SIG-94C8A7B8,1.mp4,INT-0002,FUSED-INT-0002,SIG-94C8A7B8,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-94C8A7B8.jpg,outputs/forensic_clips/event_EVT-SIG-94C8A7B8.avi
EVT-SIG-C64C74E8,1.mp4,INT-0001,FUSED-INT-0001,SIG-C64C74E8,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-C64C74E8.jpg,outputs/forensic_clips/event_EVT-SIG-C64C74E8.avi
EVT-SIG-71395F4C,1.mp4,INT-0002,FUSED-INT-0002,SIG-71395F4C,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-71395F4C.jpg,outputs/forensic_clips/event_EVT-SIG-71395F4C.avi
EVT-SIG-212B33C4,1.mp4,INT-0001,FUSED-INT-0001,SIG-212B33C4,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-212B33C4.jpg,outputs/forensic_clips/event_EVT-SIG-212B33C4.avi
EVT-SIG-0E8C808C,1.mp4,INT-0002,FUSED-INT-0002,SIG-0E8C808C,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0E8C808C.jpg,outputs/forensic_clips/event_EVT-SIG-0E8C808C.avi
EVT-SIG-6BD2FB01,1.mp4,INT-0001,FUSED-INT-0001,SIG-6BD2FB01,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-6BD2FB01.jpg,outputs/forensic_clips/event_EVT-SIG-6BD2FB01.avi
EVT-SIG-AC5056C4,1.mp4,INT-0002,FUSED-INT-0002,SIG-AC5056C4,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-AC5056C4.jpg,outputs/forensic_clips/event_EVT-SIG-AC5056C4.avi
EVT-SIG-F2AE3D5C,1.mp4,INT-0001,FUSED-INT-0001,SIG-F2AE3D5C,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F2AE3D5C.jpg,outputs/forensic_clips/event_EVT-SIG-F2AE3D5C.avi
EVT-SIG-31AC2375,1.mp4,INT-0002,FUSED-INT-0002,SIG-31AC2375,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-31AC2375.jpg,outputs/forensic_clips/event_EVT-SIG-31AC2375.avi
EVT-SIG-29DB67C5,1.mp4,INT-0001,FUSED-INT-0001,SIG-29DB67C5,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-29DB67C5.jpg,outputs/forensic_clips/event_EVT-SIG-29DB67C5.avi
EVT-SIG-4CBD5003,1.mp4,INT-0002,FUSED-INT-0002,SIG-4CBD5003,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-4CBD5003.jpg,outputs/forensic_clips/event_EVT-SIG-4CBD5003.avi
EVT-SIG-631DFAFD,1.mp4,INT-0001,FUSED-INT-0001,SIG-631DFAFD,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-631DFAFD.jpg,outputs/forensic_clips/event_EVT-SIG-631DFAFD.avi
EVT-SIG-A337F5CC,1.mp4,INT-0002,FUSED-INT-0002,SIG-A337F5CC,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A337F5CC.jpg,outputs/forensic_clips/event_EVT-SIG-A337F5CC.avi
EVT-SIG-7D32FB6E,1.mp4,INT-0001,FUSED-INT-0001,SIG-7D32FB6E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-7D32FB6E.jpg,outputs/forensic_clips/event_EVT-SIG-7D32FB6E.avi
EVT-SIG-AD469FD2,1.mp4,INT-0002,FUSED-INT-0002,SIG-AD469FD2,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-AD469FD2.jpg,outputs/forensic_clips/event_EVT-SIG-AD469FD2.avi
EVT-SIG-833892D3,1.mp4,INT-0001,FUSED-INT-0001,SIG-833892D3,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-833892D3.jpg,outputs/forensic_clips/event_EVT-SIG-833892D3.avi
EVT-SIG-69FED061,1.mp4,INT-0002,FUSED-INT-0002,SIG-69FED061,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-69FED061.jpg,outputs/forensic_clips/event_EVT-SIG-69FED061.avi
EVT-SIG-113FE48E,1.mp4,INT-0001,FUSED-INT-0001,SIG-113FE48E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-113FE48E.jpg,outputs/forensic_clips/event_EVT-SIG-113FE48E.avi
EVT-SIG-5695D098,1.mp4,INT-0002,FUSED-INT-0002,SIG-5695D098,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-5695D098.jpg,outputs/forensic_clips/event_EVT-SIG-5695D098.avi
EVT-SIG-17DF4BA6,1.mp4,INT-0001,FUSED-INT-0001,SIG-17DF4BA6,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-17DF4BA6.jpg,outputs/forensic_clips/event_EVT-SIG-17DF4BA6.avi
EVT-SIG-DCE3130E,1.mp4,INT-0002,FUSED-INT-0002,SIG-DCE3130E,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-DCE3130E.jpg,outputs/forensic_clips/event_EVT-SIG-DCE3130E.avi
EVT-SIG-3BA8B96F,1.mp4,INT-0001,FUSED-INT-0001,SIG-3BA8B96F,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-3BA8B96F.jpg,outputs/forensic_clips/event_EVT-SIG-3BA8B96F.avi
EVT-SIG-22694952,1.mp4,INT-0002,FUSED-INT-0002,SIG-22694952,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-22694952.jpg,outputs/forensic_clips/event_EVT-SIG-22694952.avi
EVT-SIG-FEAA27D6,1.mp4,INT-0001,FUSED-INT-0001,SIG-FEAA27D6,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-FEAA27D6.jpg,outputs/forensic_clips/event_EVT-SIG-FEAA27D6.avi
EVT-SIG-323E2C48,1.mp4,INT-0002,FUSED-INT-0002,SIG-323E2C48,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-323E2C48.jpg,outputs/forensic_clips/event_EVT-SIG-323E2C48.avi
EVT-SIG-A95FCE44,1.mp4,INT-0001,FUSED-INT-0001,SIG-A95FCE44,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A95FCE44.jpg,outputs/forensic_clips/event_EVT-SIG-A95FCE44.avi
EVT-SIG-EBF2E008,1.mp4,INT-0002,FUSED-INT-0002,SIG-EBF2E008,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-EBF2E008.jpg,outputs/forensic_clips/event_EVT-SIG-EBF2E008.avi
EVT-SIG-8DE34DB3,1.mp4,INT-0001,FUSED-INT-0001,SIG-8DE34DB3,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8DE34DB3.jpg,outputs/forensic_clips/event_EVT-SIG-8DE34DB3.avi
EVT-SIG-864F5AE2,1.mp4,INT-0002,FUSED-INT-0002,SIG-864F5AE2,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-864F5AE2.jpg,outputs/forensic_clips/event_EVT-SIG-864F5AE2.avi
EVT-SIG-44FD67A0,1.mp4,INT-0001,FUSED-INT-0001,SIG-44FD67A0,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-44FD67A0.jpg,outputs/forensic_clips/event_EVT-SIG-44FD67A0.avi
EVT-SIG-58A0DB1A,1.mp4,INT-0002,FUSED-INT-0002,SIG-58A0DB1A,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-58A0DB1A.jpg,outputs/forensic_clips/event_EVT-SIG-58A0DB1A.avi
EVT-SIG-0843C0E4,1.mp4,INT-0001,FUSED-INT-0001,SIG-0843C0E4,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0843C0E4.jpg,outputs/forensic_clips/event_EVT-SIG-0843C0E4.avi
EVT-SIG-B0FC10B0,1.mp4,INT-0002,FUSED-INT-0002,SIG-B0FC10B0,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-B0FC10B0.jpg,outputs/forensic_clips/event_EVT-SIG-B0FC10B0.avi
EVT-SIG-8780AEEE,1.mp4,INT-0001,FUSED-INT-0001,SIG-8780AEEE,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8780AEEE.jpg,outputs/forensic_clips/event_EVT-SIG-8780AEEE.avi
EVT-SIG-8C5E224D,1.mp4,INT-0002,FUSED-INT-0002,SIG-8C5E224D,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8C5E224D.jpg,outputs/forensic_clips/event_EVT-SIG-8C5E224D.avi
EVT-SIG-429733AA,1.mp4,INT-0001,FUSED-INT-0001,SIG-429733AA,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-429733AA.jpg,outputs/forensic_clips/event_EVT-SIG-429733AA.avi
EVT-SIG-EF65B708,1.mp4,INT-0002,FUSED-INT-0002,SIG-EF65B708,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-EF65B708.jpg,outputs/forensic_clips/event_EVT-SIG-EF65B708.avi
EVT-SIG-A1D7496D,1.mp4,INT-0001,FUSED-INT-0001,SIG-A1D7496D,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A1D7496D.jpg,outputs/forensic_clips/event_EVT-SIG-A1D7496D.avi
EVT-SIG-A07C892A,1.mp4,INT-0002,FUSED-INT-0002,SIG-A07C892A,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A07C892A.jpg,outputs/forensic_clips/event_EVT-SIG-A07C892A.avi
EVT-SIG-873E54E7,1.mp4,INT-0001,FUSED-INT-0001,SIG-873E54E7,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-873E54E7.jpg,outputs/forensic_clips/event_EVT-SIG-873E54E7.avi
EVT-SIG-238CC009,1.mp4,INT-0002,FUSED-INT-0002,SIG-238CC009,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-238CC009.jpg,outputs/forensic_clips/event_EVT-SIG-238CC009.avi
EVT-SIG-501CD47F,1.mp4,INT-0001,FUSED-INT-0001,SIG-501CD47F,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-501CD47F.jpg,outputs/forensic_clips/event_EVT-SIG-501CD47F.avi
EVT-SIG-8ECDA5F4,1.mp4,INT-0002,FUSED-INT-0002,SIG-8ECDA5F4,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8ECDA5F4.jpg,outputs/forensic_clips/event_EVT-SIG-8ECDA5F4.avi
EVT-SIG-1A4EE807,1.mp4,INT-0001,FUSED-INT-0001,SIG-1A4EE807,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-1A4EE807.jpg,outputs/forensic_clips/event_EVT-SIG-1A4EE807.avi
EVT-SIG-5068A9AD,1.mp4,INT-0002,FUSED-INT-0002,SIG-5068A9AD,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-5068A9AD.jpg,outputs/forensic_clips/event_EVT-SIG-5068A9AD.avi
EVT-SIG-563FCA9E,1.mp4,INT-0001,FUSED-INT-0001,SIG-563FCA9E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-563FCA9E.jpg,outputs/forensic_clips/event_EVT-SIG-563FCA9E.avi
EVT-SIG-0BE324D4,1.mp4,INT-0002,FUSED-INT-0002,SIG-0BE324D4,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0BE324D4.jpg,outputs/forensic_clips/event_EVT-SIG-0BE324D4.avi
EVT-SIG-BA2BD5B0,1.mp4,INT-0001,FUSED-INT-0001,SIG-BA2BD5B0,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-BA2BD5B0.jpg,outputs/forensic_clips/event_EVT-SIG-BA2BD5B0.avi
