video_name,method,total_frames,motion_frames,discarded_frames,reduction_percentage,processing_time_seconds,fps,continuity_score,avg_segment_length,num_segments,average_motion_area_ratio,maximum_motion_area_ratio,minimum_motion_area_ratio
16_0.mp4,KNN,281,281,0,0.0,2.7059053000011772,103.84694541966334,0.99644128113879,281.0,1,0.17512785635491931,1.0,0.05716343118686869
16_0.mp4,GMM,281,4,277,98.57651245551602,3.7828288999990036,74.28303193942344,0.5,2.0,2,0.05854936079545455,0.06745186237373738,0.050810842803030304
17.mp4,Baseline,391,391,0,0.0,2.8305349000002025,138.13643491905788,0.9974424552429667,391.0,1,1.0,1.0,1.0
17.mp4,FrameDifference,391,116,275,70.33248081841433,3.184849799999938,122.76874093089339,0.6724137931034483,3.0526315789473686,38,0.013610587284482762,0.03767469618055556,0.005454644097222222
17.mp4,MOG2,391,388,3,0.7672634271099744,7.081524000001082,55.21410363079194,0.9896907216494846,97.0,4,0.03909427184009882,1.0,0.00771484375
17.mp4,KNN,391,391,0,0.0,7.104196699998283,55.03789049085514,0.9974424552429667,391.0,1,0.045383323675937705,1.0,0.008255208333333333
17.mp4,GMM,391,302,89,22.762148337595907,38.51523450000241,10.151827064689833,0.9933774834437086,151.0,2,0.018384963955573947,0.057391493055555555,0.0055023871527777775
17_0.mp4,Baseline,56,56,0,0.0,0.026300100002117688,2129.269470286838,0.9821428571428571,56.0,1,1.0,1.0,1.0
17_0.mp4,FrameDifference,56,1,55,98.21428571428571,0.09805789999882109,571.0911614533176,0.0,1.0,1,0.09829931972789116,0.09829931972789116,0.09829931972789116
17_0.mp4,MOG2,56,45,11,19.642857142857142,0.5764377000014065,97.14839955794592,0.9555555555555556,22.5,2,0.16896006550768458,1.0,0.07354024943310658
17_0.mp4,KNN,56,56,0,0.0,1.155539499999577,48.462211806710634,0.9821428571428571,56.0,1,0.2415530349044379,1.0,0.10804988662131519
17_0.mp4,GMM,56,27,29,51.78571428571429,0.40738430000055814,137.46234206846773,0.9629629629629629,27.0,1,0.10182140757537583,0.13211451247165532,0.07246315192743764
18_0.mp4,Baseline,284,284,0,0.0,2.3926642000005813,118.6961379703558,0.9964788732394366,284.0,1,1.0,1.0,1.0
18_0.mp4,FrameDifference,284,169,115,40.49295774647887,2.1441554999983055,132.45308001225865,0.39644970414201186,1.6568627450980393,102,0.04773458045693624,0.3251507040895062,0.006117380401234568
18_0.mp4,MOG2,284,282,2,0.7042253521126761,6.331112799998664,44.85783289156686,0.9893617021276596,94.0,3,0.17784958987966248,1.0,0.014947434413580247
18_0.mp4,KNN,284,284,0,0.0,8.719804700001987,32.56953679248519,0.9964788732394366,284.0,1,0.19324837613159682,1.0,0.06702112268518519
18_0.mp4,GMM,284,280,4,1.4084507042253522,28.776986299999407,9.868997296635118,0.9964285714285714,280.0,1,0.05569671361744931,0.09700641396604938,0.009833140432098765
1_0.mp4,Baseline,83,83,0,0.0,0.1560479999970994,531.8876243306084,0.9879518072289156,83.0,1,1.0,1.0,1.0
1_0.mp4,FrameDifference,83,22,61,73.49397590361446,0.2323260000011942,357.2566135498109,0.3181818181818182,1.4666666666666666,15,0.020391222252924376,0.029603596757852076,0.015922619047619047
1_0.mp4,MOG2,83,82,1,1.2048192771084338,0.5367329000000609,154.63930010623642,0.975609756097561,41.0,2,0.11935774828872908,1.0,0.0169104609929078
1_0.mp4,KNN,83,83,0,0.0,0.7653251999981876,108.45062987628862,0.9879518072289156,83.0,1,0.12043413013757148,1.0,0.025082320162107395
1_0.mp4,GMM,83,9,74,89.1566265060241,2.5497427999980573,32.55230292249996,0.8888888888888888,9.0,1,0.0172369272768209,0.017882472137791285,0.01604293313069909
20_0.mp4,Baseline,481,481,0,0.0,0.5633460999997624,853.8268038071142,0.997920997920998,481.0,1,1.0,1.0,1.0
20_0.mp4,FrameDifference,481,0,481,100.0,0.7385286999997334,651.2949327496327,0.0,0.0,0,0.0,0.0,0.0
20_0.mp4,MOG2,481,469,12,2.494802494802495,2.683089199999813,179.2709687028048,0.9914712153518124,117.25,4,0.08577322050136556,1.0,0.04764194139194139
20_0.mp4,KNN,481,481,0,0.0,3.303308000002289,145.61161114848105,0.997920997920998,481.0,1,0.08474700397777325,1.0,0.050824175824175824
